FROM_ID,TO_ID,DURATION_H,DIST_KM
"18","33",0.213905555555556,12.91235
"18","34",0.234936111111111,9.1712
"18","35",0.243311111111111,9.12222
"18","36",0.272772222222222,12.35908
"19","1",0.39365,14.04138
"19","2",0.271827777777778,15.16019
"19","3",0.285855555555556,10.64581
"19","4",0.293716666666667,10.69253
"19","5",0.30775,12.42815
"19","6",0.363883333333333,23.09297
"19","7",0.139597222222222,5.14648
"19","8",0.197083333333333,6.66695
"19","9",0.234955555555556,8.30398
"19","10",0.259525,9.72569
"19","11",0.326733333333333,12.15597
"19","12",0.293455555555556,19.05545
"19","13",0.139205555555556,4.44179
"19","14",0.156213888888889,4.48902
"19","15",0.186388888888889,6.44968
"19","16",0.231161111111111,7.92954
"19","17",0.282744444444444,9.48629
"19","18",0.284347222222222,19.26405
"19","19",0,0
"19","20",0.120247222222222,3.39082
"19","21",0.232891666666667,7.73087
"19","22",0.261552777777778,16.08885
"19","23",0.287680555555556,16.48868
"19","24",0.346336111111111,18.74748
"19","25",0.0505305555555556,1.104
"19","26",0.112691666666667,3.76845
"19","27",0.216222222222222,12.21701
"19","28",0.27085,13.95533
"19","29",0.259897222222222,15.27826
"19","30",0.315683333333333,17.48642
"19","31",0.123630555555556,3.72133
"19","32",0.110733333333333,5.67175
"19","33",0.199241666666667,11.22997
"19","34",0.308333333333333,15.66898
"19","35",0.316708333333333,15.62001
"19","36",0.356297222222222,18.03351
"20","1",0.387708333333333,11.85092
"20","2",0.222547222222222,7.69041
"20","3",0.232322222222222,8.17269
"20","4",0.240183333333333,8.21941
"20","5",0.255997222222222,10.08427
"20","6",0.355063888888889,13.9162
"20","7",0.0860638888888889,2.67336
"20","8",0.14355,4.19383
"20","9",0.181419444444444,5.83086
"20","10",0.205988888888889,7.25257
"20","11",0.274977777777778,9.81209
"20","12",0.311594444444444,11.25187
"20","13",0.102002777777778,2.91562
"20","14",0.113569444444444,2.32504
"20","15",0.154244444444444,5.03249
"20","16",0.185216666666667,6.36024
"20","17",0.237322222222222,8.46489
"20","18",0.319816666666667,20.37591
"20","19",0.12095,3.41004
"20","20",0,0
"20","21",0.205791666666667,6.28695
"20","22",0.231994444444444,8.16712
"20","23",0.285088888888889,10.17488
"20","24",0.37555,13.57685
"20","25",0.137216666666667,3.8773
"20","26",0.143488888888889,4.15265
"20","27",0.200375,5.90248
"20","28",0.295419444444444,9.68877
"20","29",0.295366666666667,16.39012
"20","30",0.351152777777778,18.59828
"20","31",0.206936111111111,7.48076
"20","32",0.146202777777778,6.78361
"20","33",0.232055555555556,7.41547
"20","34",0.332905555555556,11.40242
"20","35",0.341280555555556,11.35345
"20","36",0.380866666666667,13.76696
"21","1",0.524397222222222,17.24522
"21","2",0.2704,9.73062
"21","3",0.280175,10.2129
"21","4",0.2822,9.29633
"21","5",0.247166666666667,11.37193
"21","6",0.252536111111111,12.86633
"21","7",0.222752777777778,8.06766
"21","8",0.222580555555556,7.83357
"21","9",0.229272222222222,7.87107
"21","10",0.243291666666667,7.8101
"21","11",0.255069444444444,10.12414
"21","12",0.182105555555556,8.82881
"21","13",0.238691666666667,8.30991
"21","14",0.171033333333333,4.86412
"21","15",0.140575,4.09274
"21","16",0.174766666666667,5.0714
"21","17",0.145086111111111,3.97437
"21","18",0.173,9.03741
"21","19",0.234544444444444,7.72402
"21","20",0.203866666666667,6.33533
"21","21",0,0
"21","22",0.113597222222222,3.19777
"21","23",0.172066666666667,5.20681
"21","24",0.234986111111111,8.52084
"21","25",0.246030555555556,7.98012
"21","26",0.183502777777778,4.73032
"21","27",0.0667916666666667,1.38398
"21","28",0.144925,4.19828
"21","29",0.148547222222222,5.05162
"21","30",0.204333333333333,7.25978
"21","31",0.279502777777778,8.3591
"21","32",0.162983333333333,9.43948
"21","33",0.152833333333333,4.75231
"21","34",0.182408333333333,5.91193
"21","35",0.190783333333333,5.86296
"21","36",0.230372222222222,8.27646
"22","1",0.510319444444444,17.36212
"22","2",0.238030555555556,10.00127
"22","3",0.247805555555556,10.48355
"22","4",0.198075,7.11905
"22","5",0.165897222222222,6.46933
"22","6",0.210883333333333,11.20907
"22","7",0.2503,9.94317
"22","8",0.19365,7.13143
"22","9",0.190858333333333,6.16452
"22","10",0.159166666666667,5.63282
"22","11",0.170725,5.24073
"22","12",0.140455555555556,7.17155
"22","13",0.266238888888889,10.18543
"22","14",0.199330555555556,6.27767
"22","15",0.109194444444444,3.62855
"22","16",0.104933333333333,3.29646
"22","17",0.0507583333333333,1.65891
"22","18",0.131347222222222,7.38015
"22","19",0.259452777777778,16.12648
"22","20",0.231416666666667,8.21085
"22","21",0.113516666666667,3.19579
"22","22",0,0
"22","23",0.0654138888888889,2.1479
"22","24",0.155875,5.54987
"22","25",0.259566666666667,13.99087
"22","26",0.206144444444444,12.66056
"22","27",0.130125,5.55258
"22","28",0.136819444444444,4.46394
"22","29",0.100002777777778,3.1921
"22","30",0.155444444444444,5.57235
"22","31",0.282427777777778,14.80674
"22","32",0.1569,10.65358
"22","33",0.154136111111111,8.19604
"22","34",0.174302777777778,6.17759
"22","35",0.182677777777778,6.12862
"22","36",0.222266666666667,8.54212
"23","1",0.550311111111111,18.53957
"23","2",0.278025,11.17872
